ifo_freq,t1,t2,t3,time
L1_f3,0.0,0.0,0.0,1323406632
H1_f1,0.0,0.0,0.0,1323406632
H1_f2,0.0,0.0,0.0,1323406632
H1_f3,0.0,0.0,0.0,1323406632
L1_f1,0.0,0.0,0.0,1325087150
L1_f2,0.0,0.0,0.0,1325087150
L1_f3,0.0,0.0,0.0,1325087150
H1_f1,0.0,0.0,0.0,1325087150
H1_f2,0.0,0.0,0.0,1325087150
H1_f3,0.0,0.0,0.0,1325087150
L1_f1,1.0,0.5,0.2,1325476974
L1_f2,0.0,0.0,0.0,1325476974
L1_f3,0.0,0.0,0.0,1325476974
H1_f1,0.2,0.1,0.1,1325476974
H1_f2,0.0,0.0,0.0,1325476974
H1_f3,0.0,0.0,0.0,1325476974
L1_f1,0.0,0.0,0.0,1325211348
L1_f2,0.0,0.0,0.0,1325211348
L1_f3,0.0,0.0,0.0,1325211348
H1_f1,0.0,0.0,0.0,1325211348
H1_f2,0.0,0.0,0.0,1325211348
H1_f3,0.0,0.0,0.0,1325211348
L1_f1,0.0,0.0,0.0,1323370277
L1_f2,0.0,0.0,0.0,1323370277
L1_f3,0.0,0.0,0.0,1323370277
H1_f1,0.0,0.0,0.0,1323370277
H1_f2,0.0,0.0,0.0,1323370277
H1_f3,0.0,0.0,0.0,1323370277
L1_f1,0.0,0.0,0.0,1322961374
L1_f2,0.0,0.0,0.0,1322961374
L1_f3,0.0,0.0,0.0,1322961374
H1_f1,0.0,0.0,0.0,1322961374
H1_f2,0.0,0.0,0.0,1322961374
H1_f3,0.0,0.0,0.0,1322961374
L1_f1,0.0,0.0,0.0,1323588894
L1_f2,0.0,0.0,0.0,1323588894
L1_f3,0.0,0.0,0.0,1323588894
H1_f1,0.0,0.0,0.0,1323588894
H1_f2,0.0,0.0,0.0,1323588894
H1_f3,0.0,0.0,0.0,1323588894
L1_f1,0.0,0.0,0.0,1323039666
L1_f2,0.0,0.0,0.0,1323039666
L1_f3,0.0,0.0,0.0,1323039666
H1_f1,0.0,0.0,0.0,1323039666
H1_f2,0.0,0.0,0.0,1323039666
H1_f3,0.0,0.0,0.0,1323039666
L1_f1,0.0,1.0,0.5,1325150459
L1_f2,0.0,3.2,1.6,1325150459
L1_f3,0.0,3.6,1.8,1325150459
H1_f1,0.0,0.0,0.0,1325150459
H1_f2,0.0,0.0,0.0,1325150459
H1_f3,0.0,0.0,0.0,1325150459
L1_f1,0.2,0.1,0.0,1325650002
L1_f2,0.0,0.0,0.0,1325650002
L1_f3,0.0,0.0,0.0,1325650002
H1_f1,0.0,0.0,0.0,1325650002
H1_f2,0.0,0.0,0.0,1325650002
H1_f3,0.0,0.0,0.0,1325650002
L1_f1,0.0,0.0,0.0,1322792209
L1_f2,0.0,0.0,0.0,1322792209
L1_f3,0.0,0.0,0.0,1322792209
H1_f1,0.0,0.0,0.0,1322792209
H1_f2,0.0,0.0,0.0,1322792209
H1_f3,0.0,0.0,0.0,1322792209
L1_f1,1.3,0.7,0.3,1325200006
L1_f2,0.0,0.0,0.0,1325200006
L1_f3,0.0,0.0,0.0,1325200006
H1_f1,1.0,0.5,0.2,1325200006
H1_f2,0.0,0.0,0.0,1325200006
H1_f3,0.0,0.0,0.0,1325200006
L1_f1,0.7,0.3,0.2,1325230577
L1_f2,0.0,0.0,0.0,1325230577
L1_f3,0.0,0.0,0.0,1325230577
H1_f1,0.1,0.1,0.0,1325230577
H1_f2,0.0,0.0,0.0,1325230577
H1_f3,0.0,0.0,0.0,1325230577
L1_f1,0.1,0.0,0.0,1323389970
L1_f2,0.0,0.0,0.0,1323389970
L1_f3,0.0,0.0,0.0,1323389970
H1_f1,0.0,0.0,0.0,1323389970
H1_f2,0.0,0.0,0.0,1323389970
H1_f3,0.0,0.0,0.0,1323389970
L1_f1,1.2,0.6,0.3,1325084455
L1_f2,0.0,0.0,0.0,1325084455
L1_f3,0.0,0.0,0.0,1325084455
H1_f1,0.0,0.0,0.0,1325084455
H1_f2,0.0,0.0,0.0,1325084455
H1_f3,0.0,0.0,0.0,1325084455
L1_f1,0.0,0.0,0.0,1324618014
L1_f2,0.0,0.0,0.0,1324618014
L1_f3,0.0,0.0,0.0,1324618014
H1_f1,0.0,0.0,0.0,1324618014
H1_f2,0.0,0.0,0.0,1324618014
H1_f3,0.0,0.0,0.0,1324618014
L1_f1,0.7,0.4,0.2,1325788438
L1_f2,0.0,0.0,0.0,1325788438
L1_f3,0.0,0.0,0.0,1325788438
H1_f1,0.6,0.3,0.2,1325788438
H1_f2,0.0,0.0,0.0,1325788438
H1_f3,0.0,0.0,0.0,1325788438
L1_f1,0.1,0.9,0.8,1322687978
L1_f2,0.0,0.0,0.0,1322687978
L1_f3,0.0,0.0,0.0,1322687978
H1_f1,1.4,2.4,1.4,1322687978
H1_f2,0.0,0.0,0.0,1322687978
H1_f3,0.0,0.0,0.0,1322687978
L1_f1,0.0,0.0,0.0,1324852282
L1_f2,0.0,0.0,0.0,1324852282
L1_f3,0.0,0.0,0.0,1324852282
H1_f1,0.0,0.0,0.0,1324852282
H1_f2,0.0,0.0,0.0,1324852282
H1_f3,0.0,0.0,0.0,1324852282
L1_f1,0.0,0.0,0.0,1325715801
L1_f2,0.0,0.0,0.0,1325715801
L1_f3,0.0,0.0,0.0,1325715801
H1_f1,0.0,0.0,0.0,1325715801
H1_f2,0.0,0.0,0.0,1325715801
H1_f3,0.0,0.0,0.0,1325715801
L1_f1,0.0,0.0,0.0,1322981738
L1_f2,0.0,0.0,0.0,1322981738
L1_f3,0.0,0.0,0.0,1322981738
H1_f1,0.4,0.2,0.1,1322981738
H1_f2,0.0,0.0,0.0,1322981738
H1_f3,0.0,0.0,0.0,1322981738
L1_f1,0.0,0.0,0.0,1324872330
L1_f2,0.0,0.0,0.0,1324872330
L1_f3,0.0,0.0,0.0,1324872330
H1_f1,0.0,0.0,0.0,1324872330
H1_f2,0.0,0.0,0.0,1324872330
H1_f3,0.0,0.0,0.0,1324872330
L1_f1,0.0,0.0,0.0,1324245546
L1_f2,0.0,0.0,0.0,1324245546
L1_f3,0.0,0.0,0.0,1324245546
H1_f1,0.0,0.0,0.0,1324245546
H1_f2,0.0,0.0,0.0,1324245546
H1_f3,0.0,0.0,0.0,1324245546
L1_f1,0.0,0.0,0.0,1323164645
L1_f2,0.0,0.0,0.0,1323164645
L1_f3,0.0,0.0,0.0,1323164645
H1_f1,0.0,0.0,0.0,1323164645
H1_f2,0.0,0.0,0.0,1323164645
H1_f3,0.0,0.0,0.0,1323164645
L1_f1,0.0,0.0,0.0,1324600602
L1_f2,0.0,0.0,0.0,1324600602
L1_f3,0.0,0.0,0.0,1324600602
H1_f1,0.0,0.0,0.0,1324600602
H1_f2,0.0,0.0,0.0,1324600602
H1_f3,0.0,0.0,0.0,1324600602
L1_f1,2.4,1.2,0.6,1322832184
L1_f2,0.2,0.1,0.0,1322832184
L1_f3,0.0,0.0,0.0,1322832184
H1_f1,1.7,0.8,0.4,1322832184
H1_f2,0.2,0.1,0.0,1322832184
H1_f3,0.0,0.0,0.0,1322832184
L1_f1,0.0,0.0,0.0,1324259431
L1_f2,0.0,0.0,0.0,1324259431
L1_f3,0.0,0.0,0.0,1324259431
H1_f1,0.3,0.2,0.1,1324259431
H1_f2,0.0,0.0,0.0,1324259431
H1_f3,0.0,0.0,0.0,1324259431
L1_f1,0.0,0.0,0.0,1325989377
L1_f2,0.0,0.0,0.0,1325989377
L1_f3,0.0,0.0,0.0,1325989377
H1_f1,0.0,0.0,0.0,1325989377
H1_f2,0.0,0.0,0.0,1325989377
H1_f3,0.0,0.0,0.0,1325989377
L1_f1,0.0,0.0,0.0,1324886486
L1_f2,0.0,0.0,0.0,1324886486
L1_f3,0.0,0.0,0.0,1324886486
H1_f1,0.0,0.0,0.0,1324886486
H1_f2,0.0,0.0,0.0,1324886486
H1_f3,0.0,0.0,0.0,1324886486
L1_f1,0.0,0.0,0.0,1323878297
L1_f2,0.0,0.0,0.0,1323878297
L1_f3,0.0,0.0,0.0,1323878297
H1_f1,0.0,0.0,0.0,1323878297
H1_f2,0.0,0.0,0.0,1323878297
H1_f3,0.0,0.0,0.0,1323878297
L1_f1,0.0,0.0,0.0,1324512952
L1_f2,0.0,0.0,0.0,1324512952
L1_f3,0.0,0.0,0.0,1324512952
H1_f1,0.0,0.0,0.0,1324512952
H1_f2,0.0,0.0,0.0,1324512952
H1_f3,0.0,0.0,0.0,1324512952
L1_f1,0.0,0.0,0.0,1323988679
L1_f2,0.0,0.0,0.0,1323988679
L1_f3,0.0,0.0,0.0,1323988679
H1_f1,0.0,0.0,0.0,1323988679
H1_f2,0.0,0.0,0.0,1323988679
H1_f3,0.0,0.0,0.0,1323988679
L1_f1,0.0,0.0,0.0,1323595604
L1_f2,0.0,0.0,0.0,1323595604
L1_f3,0.0,0.0,0.0,1323595604
H1_f1,0.0,0.0,0.0,1323595604
H1_f2,0.0,0.0,0.0,1323595604
H1_f3,0.0,0.0,0.0,1323595604
L1_f1,1.0,0.5,0.3,1324756678
L1_f2,0.0,0.0,0.0,1324756678
L1_f3,0.0,0.0,0.0,1324756678
H1_f1,2.3,6.6,5.8,1324756678
H1_f2,0.0,1.5,1.3,1324756678
H1_f3,0.0,0.1,0.0,1324756678
L1_f1,0.0,0.0,0.0,1325508101
L1_f2,0.0,0.0,0.0,1325508101
L1_f3,0.0,0.0,0.0,1325508101
H1_f1,0.0,0.0,0.0,1325508101
H1_f2,0.0,0.0,0.0,1325508101
H1_f3,0.0,0.0,0.0,1325508101
L1_f1,0.6,0.3,0.2,1323459175
L1_f2,0.0,0.0,0.0,1323459175
L1_f3,0.0,0.0,0.0,1323459175
H1_f1,0.6,0.3,0.1,1323459175
H1_f2,0.0,0.0,0.0,1323459175
H1_f3,0.0,0.0,0.0,1323459175
L1_f1,0.0,0.0,0.0,1322832655
L1_f2,0.0,0.0,0.0,1322832655
L1_f3,0.0,0.0,0.0,1322832655
H1_f1,0.0,0.0,0.0,1322832655
H1_f2,0.0,0.0,0.0,1322832655
H1_f3,0.0,0.0,0.0,1322832655
L1_f1,2.2,1.1,0.5,1324617490
L1_f2,0.0,0.0,0.0,1324617490
L1_f3,0.0,0.0,0.0,1324617490
H1_f1,1.2,0.6,0.3,1324617490
H1_f2,0.0,0.0,0.0,1324617490
H1_f3,0.0,0.0,0.0,1324617490
L1_f1,0.2,0.1,0.1,1324483934
L1_f2,0.0,0.0,0.0,1324483934
L1_f3,0.0,0.0,0.0,1324483934
H1_f1,0.0,0.0,0.0,1324483934
H1_f2,0.0,0.0,0.0,1324483934
H1_f3,0.0,0.0,0.0,1324483934
L1_f1,0.0,0.0,0.0,1323606728
L1_f2,0.0,0.0,0.0,1323606728
L1_f3,0.0,0.0,0.0,1323606728
H1_f1,0.0,0.0,0.0,1323606728
H1_f2,0.0,0.0,0.0,1323606728
H1_f3,0.0,0.0,0.0,1323606728
L1_f1,1.1,0.6,0.3,1322601589
L1_f2,0.0,0.0,0.0,1322601589
L1_f3,0.0,0.0,0.0,1322601589
H1_f1,0.0,0.0,0.0,1322601589
H1_f2,0.0,0.0,0.0,1322601589
H1_f3,0.0,0.0,0.0,1322601589
L1_f1,0.6,0.3,0.2,1323142875
L1_f2,0.0,0.0,0.0,1323142875
L1_f3,0.0,0.0,0.0,1323142875
H1_f1,0.0,0.0,0.0,1323142875
H1_f2,0.0,0.0,0.0,1323142875
H1_f3,0.0,0.0,0.0,1323142875
L1_f1,0.0,0.0,0.0,1323571541
L1_f2,0.0,0.0,0.0,1323571541
L1_f3,0.0,0.0,0.0,1323571541
H1_f1,0.0,0.0,0.0,1323571541
H1_f2,0.0,0.0,0.0,1323571541
H1_f3,0.0,0.0,0.0,1323571541
L1_f1,0.0,0.0,0.0,1324503415
L1_f2,0.0,0.0,0.0,1324503415
L1_f3,0.0,0.0,0.0,1324503415
H1_f1,0.0,0.0,0.0,1324503415
H1_f2,0.0,0.0,0.0,1324503415
H1_f3,0.0,0.0,0.0,1324503415
L1_f1,0.0,0.0,0.0,1322979734
L1_f2,0.0,0.0,0.0,1322979734
L1_f3,0.0,0.0,0.0,1322979734
H1_f1,0.0,0.0,0.0,1322979734
H1_f2,0.0,0.0,0.0,1322979734
H1_f3,0.0,0.0,0.0,1322979734
L1_f1,0.0,0.0,0.0,1325559920
L1_f2,0.0,0.0,0.0,1325559920
L1_f3,0.0,0.0,0.0,1325559920
H1_f1,0.0,0.0,0.0,1325559920
H1_f2,0.0,0.0,0.0,1325559920
H1_f3,0.0,0.0,0.0,1325559920
L1_f1,0.2,0.1,0.0,1326026681
L1_f2,0.0,0.0,0.0,1326026681
L1_f3,0.0,0.0,0.0,1326026681
H1_f1,0.0,0.0,0.0,1326026681
H1_f2,0.0,0.0,0.0,1326026681
H1_f3,0.0,0.0,0.0,1326026681
L1_f1,0.0,0.0,0.0,1325669199
L1_f2,0.0,0.0,0.0,1325669199
L1_f3,0.0,0.0,0.0,1325669199
H1_f1,0.0,0.0,0.0,1325669199
H1_f2,0.0,0.0,0.0,1325669199
H1_f3,0.0,0.0,0.0,1325669199
L1_f1,1.9,1.0,0.5,1325605614
L1_f2,0.1,0.1,0.0,1325605614
L1_f3,0.0,0.0,0.0,1325605614
H1_f1,1.3,0.6,0.3,1325605614
H1_f2,0.1,0.1,0.0,1325605614
H1_f3,0.0,0.0,0.0,1325605614
L1_f1,0.2,0.1,0.1,1325398059
L1_f2,0.0,0.0,0.0,1325398059
L1_f3,0.0,0.0,0.0,1325398059
H1_f1,0.0,0.0,0.0,1325398059
H1_f2,0.0,0.0,0.0,1325398059
H1_f3,0.0,0.0,0.0,1325398059
L1_f1,0.0,0.0,0.0,1323564005
L1_f2,0.0,0.0,0.0,1323564005
L1_f3,0.0,0.0,0.0,1323564005
H1_f1,0.0,0.0,0.0,1323564005
H1_f2,0.0,0.0,0.0,1323564005
H1_f3,0.0,0.0,0.0,1323564005
L1_f1,7.3,3.7,1.8,1323529669
L1_f2,0.0,0.0,0.0,1323529669
L1_f3,0.0,0.0,0.0,1323529669
H1_f1,6.2,3.1,1.5,1323529669
H1_f2,0.0,0.0,0.0,1323529669
H1_f3,0.0,0.0,0.0,1323529669
L1_f1,1.7,0.9,0.4,1325036834
L1_f2,0.0,0.0,0.0,1325036834
L1_f3,0.0,0.0,0.0,1325036834
H1_f1,1.6,0.8,0.4,1325036834
H1_f2,0.0,0.0,0.0,1325036834
H1_f3,0.0,0.0,0.0,1325036834
L1_f1,0.0,0.0,0.0,1324417857
L1_f2,0.0,0.0,0.0,1324417857
L1_f3,0.0,0.0,0.0,1324417857
H1_f1,0.0,0.0,0.0,1324417857
H1_f2,0.0,0.0,0.0,1324417857
H1_f3,0.0,0.0,0.0,1324417857
L1_f1,0.1,0.0,0.5,1326043960
L1_f2,0.0,0.0,0.0,1326043960
L1_f3,0.0,0.0,0.0,1326043960
H1_f1,0.0,0.0,0.0,1326043960
H1_f2,0.0,0.0,0.0,1326043960
H1_f3,0.0,0.0,0.0,1326043960
L1_f1,0.7,0.4,0.2,1324468523
L1_f2,0.0,0.0,0.0,1324468523
L1_f3,0.0,0.0,0.0,1324468523
H1_f1,0.0,0.0,0.0,1324468523
H1_f2,0.0,0.0,0.0,1324468523
H1_f3,0.0,0.0,0.0,1324468523
L1_f1,1.7,0.8,0.4,1324974884
L1_f2,0.0,0.0,0.0,1324974884
L1_f3,0.0,0.0,0.0,1324974884
H1_f1,1.2,0.6,0.3,1324974884
H1_f2,0.0,0.0,0.0,1324974884
H1_f3,0.0,0.0,0.0,1324974884
L1_f1,0.0,0.0,0.0,1324682941
L1_f2,0.0,0.0,0.0,1324682941
L1_f3,0.0,0.0,0.0,1324682941
H1_f1,0.0,0.0,0.0,1324682941
H1_f2,0.0,0.0,0.0,1324682941
H1_f3,0.0,0.0,0.0,1324682941
L1_f1,1.5,0.7,0.4,1326011895
L1_f2,0.2,0.1,0.1,1326011895
L1_f3,0.0,0.0,0.0,1326011895
H1_f1,0.6,0.3,0.2,1326011895
H1_f2,0.1,0.0,0.0,1326011895
H1_f3,0.0,0.0,0.0,1326011895
L1_f1,0.0,0.0,0.0,1324071494
L1_f2,0.0,0.0,0.0,1324071494
L1_f3,0.0,0.0,0.0,1324071494
H1_f1,0.2,0.1,0.1,1324071494
H1_f2,0.0,0.0,0.0,1324071494
H1_f3,0.0,0.0,0.0,1324071494
L1_f1,0.8,0.4,0.2,1323992760
L1_f2,0.0,0.0,0.0,1323992760
L1_f3,0.0,0.0,0.0,1323992760
H1_f1,0.8,0.4,0.2,1323992760
H1_f2,0.0,0.0,0.0,1323992760
H1_f3,0.0,0.0,0.0,1323992760
L1_f1,2.1,1.1,0.5,1324169652
L1_f2,0.0,0.0,0.0,1324169652
L1_f3,0.0,0.0,0.0,1324169652
H1_f1,1.2,0.6,0.3,1324169652
H1_f2,0.0,0.0,0.0,1324169652
H1_f3,0.0,0.0,0.0,1324169652
L1_f1,0.7,0.4,0.2,1324260891
L1_f2,0.0,0.0,0.0,1324260891
L1_f3,0.0,0.0,0.0,1324260891
H1_f1,0.0,0.0,0.0,1324260891
H1_f2,0.0,0.0,0.0,1324260891
H1_f3,0.0,0.0,0.0,1324260891
L1_f1,2.1,1.1,0.5,1324538056
L1_f2,0.0,0.0,0.0,1324538056
L1_f3,0.0,0.0,0.0,1324538056
H1_f1,1.3,0.6,0.3,1324538056
H1_f2,0.0,0.0,0.0,1324538056
H1_f3,0.0,0.0,0.0,1324538056
L1_f1,0.0,0.0,0.0,1325191798
L1_f2,0.0,0.0,0.0,1325191798
L1_f3,0.0,0.0,0.0,1325191798
H1_f1,0.0,0.0,0.0,1325191798
H1_f2,0.0,0.0,0.0,1325191798
H1_f3,0.0,0.0,0.0,1325191798
L1_f1,0.0,0.0,0.0,1325487070
L1_f2,0.0,0.0,0.0,1325487070
L1_f3,0.0,0.0,0.0,1325487070
H1_f1,0.0,0.0,0.0,1325487070
H1_f2,0.0,0.0,0.0,1325487070
H1_f3,0.0,0.0,0.0,1325487070
L1_f1,0.5,0.3,0.1,1324108002
L1_f2,0.0,0.0,0.0,1324108002
L1_f3,0.0,0.0,0.0,1324108002
H1_f1,0.6,0.3,0.1,1324108002
H1_f2,0.0,0.0,0.0,1324108002
H1_f3,0.0,0.0,0.0,1324108002
L1_f1,0.6,0.3,0.2,1323133955
L1_f2,0.0,0.0,0.0,1323133955
L1_f3,0.0,0.0,0.0,1323133955
H1_f1,0.0,0.0,0.0,1323133955
H1_f2,0.0,0.0,0.0,1323133955
H1_f3,0.0,0.0,0.0,1323133955
L1_f1,0.0,0.0,0.0,1325657030
L1_f2,0.0,0.0,0.0,1325657030
L1_f3,0.0,0.0,0.0,1325657030
H1_f1,0.5,0.2,0.1,1325657030
H1_f2,0.1,0.0,0.0,1325657030
H1_f3,0.0,0.0,0.0,1325657030
L1_f1,0.0,0.0,0.0,1324640230
L1_f2,0.0,0.0,0.0,1324640230
L1_f3,0.0,0.0,0.0,1324640230
H1_f1,0.0,0.0,0.0,1324640230
H1_f2,0.0,0.0,0.0,1324640230
H1_f3,0.0,0.0,0.0,1324640230
L1_f1,2.4,1.2,0.6,1325242950
L1_f2,0.0,0.0,0.0,1325242950
L1_f3,0.0,0.0,0.0,1325242950
H1_f1,1.1,0.6,0.3,1325242950
H1_f2,0.0,0.0,0.0,1325242950
H1_f3,0.0,0.0,0.0,1325242950
L1_f1,0.0,0.0,0.0,1323624576
L1_f2,0.0,0.0,0.0,1323624576
L1_f3,0.0,0.0,0.0,1323624576
H1_f1,0.0,0.0,0.0,1323624576
H1_f2,0.0,0.0,0.0,1323624576
H1_f3,0.0,0.0,0.0,1323624576
L1_f1,0.0,0.0,0.0,1323987649
L1_f2,0.0,0.0,0.0,1323987649
L1_f3,0.0,0.0,0.0,1323987649
H1_f1,0.0,0.0,0.0,1323987649
H1_f2,0.0,0.0,0.0,1323987649
H1_f3,0.0,0.0,0.0,1323987649
L1_f1,0.0,0.0,0.0,1323216628
L1_f2,0.0,0.0,0.0,1323216628
L1_f3,0.0,0.0,0.0,1323216628
H1_f1,0.0,0.0,0.0,1323216628
H1_f2,0.0,0.0,0.0,1323216628
H1_f3,0.0,0.0,0.0,1323216628
L1_f1,0.0,0.0,0.0,1325540086
L1_f2,0.0,0.0,0.0,1325540086
L1_f3,0.0,0.0,0.0,1325540086
H1_f1,0.0,0.0,0.0,1325540086
H1_f2,0.0,0.0,0.0,1325540086
H1_f3,0.0,0.0,0.0,1325540086
L1_f1,0.0,0.0,0.0,1325601823
L1_f2,0.0,0.0,0.0,1325601823
L1_f3,0.0,0.0,0.0,1325601823
H1_f1,0.0,0.0,0.0,1325601823
H1_f2,0.0,0.0,0.0,1325601823
H1_f3,0.0,0.0,0.0,1325601823
L1_f1,0.0,0.0,0.0,1323425582
L1_f2,0.0,0.0,0.0,1323425582
L1_f3,0.0,0.0,0.0,1323425582
H1_f1,0.0,0.0,0.0,1323425582
H1_f2,0.0,0.0,0.0,1323425582
H1_f3,0.0,0.0,0.0,1323425582
L1_f1,0.0,0.0,0.0,1325558410
L1_f2,0.0,0.0,0.0,1325558410
L1_f3,0.0,0.0,0.0,1325558410
H1_f1,0.0,0.0,0.0,1325558410
H1_f2,0.0,0.0,0.0,1325558410
H1_f3,0.0,0.0,0.0,1325558410
L1_f1,0.0,0.0,0.0,1325390436
L1_f2,0.0,0.0,0.0,1325390436
L1_f3,0.0,0.0,0.0,1325390436
H1_f1,0.0,0.0,0.0,1325390436
H1_f2,0.0,0.0,0.0,1325390436
H1_f3,0.0,0.0,0.0,1325390436
L1_f1,0.0,0.0,0.0,1325484522
L1_f2,0.0,0.0,0.0,1325484522
L1_f3,0.0,0.0,0.0,1325484522
H1_f1,0.0,0.0,0.0,1325484522
H1_f2,0.0,0.0,0.0,1325484522
H1_f3,0.0,0.0,0.0,1325484522
L1_f1,0.0,0.0,0.0,1324863548
L1_f2,0.0,0.0,0.0,1324863548
L1_f3,0.0,0.0,0.0,1324863548
H1_f1,0.0,0.0,0.0,1324863548
H1_f2,0.0,0.0,0.0,1324863548
H1_f3,0.0,0.0,0.0,1324863548
L1_f1,0.0,0.0,0.0,1322799286
L1_f2,0.0,0.0,0.0,1322799286
L1_f3,0.0,0.0,0.0,1322799286
H1_f1,0.0,0.0,0.0,1322799286
H1_f2,0.0,0.0,0.0,1322799286
H1_f3,0.0,0.0,0.0,1322799286
L1_f1,0.0,0.0,0.0,1324975650
L1_f2,0.0,0.0,0.0,1324975650
L1_f3,0.0,0.0,0.0,1324975650
H1_f1,0.0,0.0,0.0,1324975650
H1_f2,0.0,0.0,0.0,1324975650
H1_f3,0.0,0.0,0.0,1324975650
L1_f1,3.8,1.9,1.0,1323242953
L1_f2,0.1,0.0,0.0,1323242953
L1_f3,0.0,0.0,0.0,1323242953
H1_f1,2.5,1.3,0.6,1323242953
H1_f2,0.0,0.0,0.0,1323242953
H1_f3,0.0,0.0,0.0,1323242953
L1_f1,0.0,0.0,0.0,1324171498
L1_f2,0.0,0.0,0.0,1324171498
L1_f3,0.0,0.0,0.0,1324171498
H1_f1,0.0,0.0,0.0,1324171498
H1_f2,0.0,0.0,0.0,1324171498
H1_f3,0.0,0.0,0.0,1324171498
L1_f1,0.3,0.2,0.1,1324964720
L1_f2,0.0,0.0,0.0,1324964720
L1_f3,0.0,0.0,0.0,1324964720
H1_f1,0.0,0.0,0.0,1324964720
H1_f2,0.0,0.0,0.0,1324964720
H1_f3,0.0,0.0,0.0,1324964720
L1_f1,6.5,3.2,1.6,1324597501
L1_f2,0.0,0.0,0.0,1324597501
L1_f3,0.0,0.0,0.0,1324597501
H1_f1,4.6,2.3,1.2,1324597501
H1_f2,0.0,0.0,0.0,1324597501
H1_f3,0.0,0.0,0.0,1324597501
L1_f1,0.0,0.0,0.0,1325565878
L1_f2,0.0,0.0,0.0,1325565878
L1_f3,0.0,0.0,0.0,1325565878
H1_f1,0.0,0.0,0.0,1325565878
H1_f2,0.0,0.0,0.0,1325565878
H1_f3,0.0,0.0,0.0,1325565878
L1_f1,0.9,0.5,0.2,1325030541
L1_f2,0.0,0.0,0.0,1325030541
L1_f3,0.0,0.0,0.0,1325030541
H1_f1,0.0,0.0,0.0,1325030541
H1_f2,0.0,0.0,0.0,1325030541
H1_f3,0.0,0.0,0.0,1325030541
L1_f1,0.0,0.0,0.0,1325946724
L1_f2,0.0,0.0,0.0,1325946724
L1_f3,0.0,0.0,0.0,1325946724
H1_f1,0.2,0.1,0.0,1325946724
H1_f2,0.0,0.0,0.0,1325946724
H1_f3,0.0,0.0,0.0,1325946724
L1_f1,0.8,1.3,1.3,1325956265
L1_f2,0.0,0.0,0.0,1325956265
L1_f3,0.0,0.0,0.0,1325956265
H1_f1,0.0,0.0,0.0,1325956265
H1_f2,0.0,0.0,0.0,1325956265
H1_f3,0.0,0.0,0.0,1325956265
L1_f1,0.0,0.0,0.0,1325621102
L1_f2,0.0,0.0,0.0,1325621102
L1_f3,0.0,0.0,0.0,1325621102
H1_f1,0.0,0.0,0.0,1325621102
H1_f2,0.0,0.0,0.0,1325621102
H1_f3,0.0,0.0,0.0,1325621102
L1_f1,0.0,0.0,0.0,1324082407
L1_f2,0.0,0.0,0.0,1324082407
L1_f3,0.0,0.0,0.0,1324082407
H1_f1,0.0,0.0,0.0,1324082407
H1_f2,0.0,0.0,0.0,1324082407
H1_f3,0.0,0.0,0.0,1324082407
L1_f1,0.0,0.0,0.0,1323244349
L1_f2,0.0,0.0,0.0,1323244349
L1_f3,0.0,0.0,0.0,1323244349
H1_f1,0.0,0.0,0.0,1323244349
H1_f2,0.0,0.0,0.0,1323244349
H1_f3,0.0,0.0,0.0,1323244349
L1_f1,0.0,0.0,0.0,1322762373
L1_f2,0.0,0.0,0.0,1322762373
L1_f3,0.0,0.0,0.0,1322762373
H1_f1,0.0,0.0,0.0,1322762373
H1_f2,0.0,0.0,0.0,1322762373
H1_f3,0.0,0.0,0.0,1322762373
L1_f1,0.0,0.0,0.0,1325736529
L1_f2,0.0,0.0,0.0,1325736529
L1_f3,0.0,0.0,0.0,1325736529
H1_f1,0.0,0.0,0.0,1325736529
H1_f2,0.0,0.0,0.0,1325736529
H1_f3,0.0,0.0,0.0,1325736529
L1_f1,0.0,0.0,0.0,1325409318
L1_f2,0.0,0.0,0.0,1325409318
L1_f3,0.0,0.0,0.0,1325409318
H1_f1,0.0,0.0,0.0,1325409318
H1_f2,0.0,0.0,0.0,1325409318
H1_f3,0.0,0.0,0.0,1325409318
L1_f1,0.3,0.1,0.1,1323163336
L1_f2,0.0,0.0,0.0,1323163336
L1_f3,0.0,0.0,0.0,1323163336
H1_f1,0.0,0.0,0.0,1323163336
H1_f2,0.0,0.0,0.0,1323163336
H1_f3,0.0,0.0,0.0,1323163336
L1_f1,0.0,0.0,0.0,1323902578
L1_f2,0.0,0.0,0.0,1323902578
L1_f3,0.0,0.0,0.0,1323902578
H1_f1,1.4,0.7,0.3,1323902578
H1_f2,0.0,0.0,0.0,1323902578
H1_f3,0.0,0.0,0.0,1323902578
L1_f1,0.9,0.4,0.2,1325668164
L1_f2,0.0,0.0,0.0,1325668164
L1_f3,0.0,0.0,0.0,1325668164
H1_f1,0.0,0.0,0.0,1325668164
H1_f2,0.0,0.0,0.0,1325668164
H1_f3,0.0,0.0,0.0,1325668164
L1_f1,0.2,0.1,0.0,1324099699
L1_f2,0.0,0.0,0.0,1324099699
L1_f3,0.0,0.0,0.0,1324099699
H1_f1,0.0,0.0,0.0,1324099699
H1_f2,0.0,0.0,0.0,1324099699
H1_f3,0.0,0.0,0.0,1324099699
L1_f1,0.7,0.3,0.2,1324382748
L1_f2,0.0,0.0,0.0,1324382748
L1_f3,0.0,0.0,0.0,1324382748
